date,tc,pres,mois_de_l_annee
2022-06-03T20:00:00+02:00,26.30000000000001,99310,6
2022-06-06T20:00:00+02:00,25,100050,6
2022-03-17T10:00:00+01:00,12.5,100650,3
2022-03-14T22:00:00+01:00,13,100230,3
2022-06-09T20:00:00+02:00,22.900000000000034,100480,6
2022-03-18T19:00:00+01:00,11.300000000000011,101010,3
2022-03-19T10:00:00+01:00,13,100980,3
2022-02-12T01:00:00+01:00,3.900000000000034,100950,2
2022-02-07T13:00:00+01:00,10.400000000000034,101340,2
2022-02-12T19:00:00+01:00,9.5,100540,2
2022-02-23T22:00:00+01:00,10.600000000000023,100420,2
2022-02-26T10:00:00+01:00,5.600000000000023,100860,2
2022-04-10T02:00:00+02:00,5.2000000000000455,100300,4
2022-04-04T08:00:00+02:00,-1,100420,4
2022-02-22T10:00:00+01:00,9.800000000000011,101490,2
2022-02-26T22:00:00+01:00,6.900000000000034,100440,2
2022-02-27T10:00:00+01:00,5.300000000000011,100560,2
2022-03-05T07:00:00+01:00,6.800000000000011,100140,3
2022-03-03T07:00:00+01:00,6.800000000000011,100020,3
2022-03-03T16:00:00+01:00,16.600000000000023,99520,3
2022-03-06T01:00:00+01:00,7.100000000000023,100030,3
2022-03-28T23:00:00+02:00,12.600000000000023,99820,3
2022-01-27T01:00:00+01:00,-0.7999999999999545,101340,1
2022-03-30T20:00:00+02:00,11.400000000000034,98520,3
2022-04-11T02:00:00+02:00,10.800000000000011,99410,4
2022-03-01T04:00:00+01:00,3.8000000000000114,100820,3
2022-11-09T13:00:00+01:00,18.100000000000023,99960,11
2022-10-31T04:00:00+01:00,17.5,99960,10
2022-12-11T16:00:00+01:00,4.400000000000034,98810,12
2022-12-20T04:00:00+01:00,12,100220,12
2022-12-31T01:00:00+01:00,12,100300,12
2022-11-09T22:00:00+01:00,12.300000000000011,100550,11
2022-11-21T13:00:00+01:00,11,98710,11
2022-11-29T04:00:00+01:00,8,100150,11
2022-08-31T14:00:00+02:00,25.100000000000023,99900,8
2022-09-02T05:00:00+02:00,21,99550,9
2022-12-29T16:00:00+01:00,14,99920,12
2022-12-27T22:00:00+01:00,7.600000000000023,101000,12
2022-12-27T07:00:00+01:00,10.600000000000023,101240,12
2022-11-17T16:00:00+01:00,17.700000000000045,98580,11
2022-11-17T19:00:00+01:00,13.900000000000034,98700,11
2022-12-06T16:00:00+01:00,10.5,99780,12
2022-12-02T04:00:00+01:00,5.400000000000034,100120,12
2022-12-03T07:00:00+01:00,4.100000000000023,99230,12
2022-01-06T16:00:00+01:00,6.600000000000023,100460,1
2022-01-09T04:00:00+01:00,8.900000000000034,99860,1
2022-01-07T16:00:00+01:00,9.100000000000023,100800,1
2022-01-07T22:00:00+01:00,6.800000000000011,100870,1
2022-01-11T13:00:00+01:00,8.100000000000023,101060,1
2022-01-09T22:00:00+01:00,8.700000000000045,99590,1
2022-08-29T17:00:00+02:00,33.60000000000002,99490,8
2022-01-12T01:00:00+01:00,3.5,101310,1
2022-01-13T04:00:00+01:00,-0.5999999999999659,101670,1
2022-01-23T07:00:00+01:00,-3.8999999999999773,101090,1
2022-01-15T16:00:00+01:00,9.300000000000011,100830,1
2022-08-29T14:00:00+02:00,32.700000000000045,99660,8
2022-01-25T07:00:00+01:00,-1.3999999999999773,101450,1
2022-09-25T11:00:00+02:00,14.800000000000011,99880,9
2022-01-13T19:00:00+01:00,0.10000000000002274,101760,1
2022-11-07T22:00:00+01:00,15.200000000000045,99620,11
2022-10-18T05:00:00+02:00,19.700000000000045,100660,10
2022-11-26T07:00:00+01:00,3.400000000000034,101320,11
2022-12-12T04:00:00+01:00,-0.6999999999999886,99190,12
2022-12-23T01:00:00+01:00,13.700000000000045,100300,12
2022-10-27T11:00:00+02:00,21.400000000000034,100560,10
2022-12-19T19:00:00+01:00,12.5,100400,12
2022-09-09T05:00:00+02:00,18.700000000000045,99980,9
2022-09-14T11:00:00+02:00,24.600000000000023,99090,9
2022-10-06T11:00:00+02:00,16.700000000000045,101260,10
2022-10-08T23:00:00+02:00,16.600000000000023,100270,10
2022-10-10T23:00:00+02:00,18.200000000000045,100230,10
2022-10-11T05:00:00+02:00,16.80000000000001,100210,10
2022-08-18T05:00:00+02:00,17.5,99710,8
2022-08-20T08:00:00+02:00,16.80000000000001,100340,8
2022-08-22T14:00:00+02:00,25.80000000000001,99950,8
2022-07-17T05:00:00+02:00,20.700000000000045,100010,7
2022-07-18T20:00:00+02:00,34.60000000000002,99640,7
2022-07-23T02:00:00+02:00,21.200000000000045,100460,7
2022-07-26T17:00:00+02:00,27.30000000000001,100070,7
2022-08-27T05:00:00+02:00,19.600000000000023,99640,8
2022-09-04T20:00:00+02:00,26.80000000000001,99720,9
2022-09-07T11:00:00+02:00,22.30000000000001,99740,9
2022-07-23T11:00:00+02:00,21.700000000000045,100470,7
2022-10-05T20:00:00+02:00,20.200000000000045,100630,10
2022-10-10T05:00:00+02:00,16.400000000000034,99810,10
2022-09-01T08:00:00+02:00,19.600000000000023,99910,9
2022-09-24T14:00:00+02:00,20.30000000000001,99740,9
2022-09-06T11:00:00+02:00,26.400000000000034,99900,9
2022-09-03T17:00:00+02:00,26.900000000000034,99530,9
2022-10-17T02:00:00+02:00,20.80000000000001,100010,10
2022-10-17T11:00:00+02:00,22.30000000000001,100370,10
2022-10-24T08:00:00+02:00,15.200000000000045,99700,10
2022-09-17T17:00:00+02:00,22.400000000000034,100000,9
2022-09-13T08:00:00+02:00,24.30000000000001,99100,9
2022-10-26T14:00:00+02:00,21.200000000000045,100180,10
2022-10-29T17:00:00+02:00,22.900000000000034,100050,10
2022-03-18T10:00:00+01:00,9.400000000000034,101060,3
2022-10-06T17:00:00+02:00,20.80000000000001,101020,10
2022-02-19T10:00:00+01:00,9,100770,2
2022-02-20T07:00:00+01:00,2.8000000000000114,101070,2
2022-02-21T13:00:00+01:00,13.200000000000045,100880,2
2022-03-24T10:00:00+01:00,12.300000000000011,100740,3
2022-10-11T08:00:00+02:00,15.200000000000045,100270,10
2022-10-14T11:00:00+02:00,18.100000000000023,100490,10
2022-02-22T07:00:00+01:00,7.5,101370,2
2022-02-26T07:00:00+01:00,-0.6999999999999886,100960,2
2022-02-26T16:00:00+01:00,14.400000000000034,100350,2
2022-03-07T13:00:00+01:00,9.300000000000011,99880,3
2022-04-04T05:00:00+02:00,-0.5,100400,4
2022-12-04T04:00:00+01:00,2.900000000000034,99090,12
2022-03-02T07:00:00+01:00,9.100000000000023,100320,3
2022-12-04T16:00:00+01:00,7.7000000000000455,99390,12
2022-01-31T04:00:00+01:00,3.1000000000000227,101160,1
2022-12-02T16:00:00+01:00,7,99780,12
2022-02-13T22:00:00+01:00,9.700000000000045,99240,2
2022-01-10T19:00:00+01:00,7.7000000000000455,100460,1
2022-01-10T13:00:00+01:00,7.7000000000000455,100150,1
2022-01-12T19:00:00+01:00,2.8000000000000114,101570,1
2022-01-17T19:00:00+01:00,-0.19999999999998863,101640,1
2022-01-21T01:00:00+01:00,1.400000000000034,101260,1
2022-01-03T19:00:00+01:00,8.700000000000045,100060,1
2022-01-26T13:00:00+01:00,7,101460,1
2022-01-19T07:00:00+01:00,1.900000000000034,101620,1
2022-01-28T16:00:00+01:00,1.900000000000034,101880,1
2022-01-05T04:00:00+01:00,7.5,99560,1
2022-11-18T19:00:00+01:00,10.400000000000034,99430,11
2022-11-16T22:00:00+01:00,11.800000000000011,98480,11
2022-11-18T22:00:00+01:00,9.5,99470,11
2022-11-13T19:00:00+01:00,16.30000000000001,99960,11
2022-11-15T13:00:00+01:00,17.600000000000023,98990,11
2022-11-10T10:00:00+01:00,10.800000000000011,100950,11
2022-11-12T04:00:00+01:00,16.200000000000045,100970,11
2022-02-21T01:00:00+01:00,10,100880,2
2022-01-17T16:00:00+01:00,0.7000000000000455,101720,1
2022-01-22T16:00:00+01:00,7.100000000000023,101340,1
2022-01-11T22:00:00+01:00,4.100000000000023,101230,1
2022-02-20T10:00:00+01:00,6.5,101160,2
2022-01-16T01:00:00+01:00,-1.6999999999999886,101060,1
2022-01-08T04:00:00+01:00,7.900000000000034,100680,1
2022-02-21T22:00:00+01:00,10,101250,2
2022-01-27T04:00:00+01:00,-1.1999999999999886,101300,1
2022-01-28T13:00:00+01:00,0.6000000000000227,101960,1
2022-01-29T01:00:00+01:00,1.8000000000000114,101990,1
2022-01-15T07:00:00+01:00,-3,100980,1
2022-05-14T23:00:00+02:00,22.80000000000001,99760,5
2022-02-15T10:00:00+01:00,8,100750,2
2022-05-19T05:00:00+02:00,19.600000000000023,100160,5
2022-01-19T10:00:00+01:00,1,98650,1
2022-01-13T01:00:00+01:00,-0.7999999999999545,101650,1
2022-05-21T17:00:00+02:00,31.600000000000023,99850,5
2022-05-23T11:00:00+02:00,16.600000000000023,99390,5
2022-05-26T14:00:00+02:00,17.600000000000023,100980,5
2022-05-28T14:00:00+02:00,23.700000000000045,99900,5
2022-06-10T23:00:00+02:00,22.400000000000034,100380,6
2022-06-14T02:00:00+02:00,23.700000000000045,99910,6
2022-06-17T17:00:00+02:00,38.400000000000034,100040,6
2022-06-24T14:00:00+02:00,22.80000000000001,99710,6
2022-06-28T08:00:00+02:00,16.600000000000023,100300,6
2022-06-30T02:00:00+02:00,18.5,99650,6
2022-05-01T20:00:00+02:00,19,99970,5
2022-06-28T20:00:00+02:00,25.100000000000023,99960,6
2022-05-02T05:00:00+02:00,12.800000000000011,99810,5
2022-05-06T23:00:00+02:00,17.5,100610,5
2022-05-06T17:00:00+02:00,21,100490,5
2022-04-24T20:00:00+02:00,14.600000000000023,99410,4
2022-04-25T02:00:00+02:00,8,99670,4
2022-04-26T02:00:00+02:00,10.300000000000011,99640,4
2022-06-10T02:00:00+02:00,17.400000000000034,100630,6
2022-05-29T08:00:00+02:00,14.200000000000045,99390,5
2022-04-27T14:00:00+02:00,20.100000000000023,99820,4
2022-05-31T02:00:00+02:00,18.400000000000034,99440,5
2022-05-31T11:00:00+02:00,20.30000000000001,99710,5
2022-08-10T02:00:00+02:00,22.600000000000023,99900,8
2022-08-11T11:00:00+02:00,30,99780,8
2022-08-15T14:00:00+02:00,27.200000000000045,99270,8
2022-08-19T05:00:00+02:00,17.400000000000034,100310,8
2022-08-22T02:00:00+02:00,21.5,100000,8
2022-07-18T08:00:00+02:00,25.400000000000034,99970,7
2022-07-22T02:00:00+02:00,25.80000000000001,99870,7
2022-08-27T23:00:00+02:00,24.600000000000023,99500,8
2022-08-29T02:00:00+02:00,23.700000000000045,99620,8
2022-09-03T11:00:00+02:00,22.900000000000034,99720,9
2022-07-04T20:00:00+02:00,25.5,100150,7
2022-07-09T17:00:00+02:00,32.200000000000045,100420,7
2022-07-10T14:00:00+02:00,31.5,100070,7
2022-08-01T14:00:00+02:00,31.200000000000045,100080,8
2022-08-02T08:00:00+02:00,21,100040,8
2022-09-24T05:00:00+02:00,15.900000000000034,99760,9
2022-10-07T05:00:00+02:00,12.800000000000011,100670,10
2022-10-10T11:00:00+02:00,20.400000000000034,99980,10
2022-09-28T08:00:00+02:00,15.400000000000034,99200,9
2022-09-29T17:00:00+02:00,17.100000000000023,98610,9
2022-10-11T02:00:00+02:00,17,100240,10
2022-09-26T23:00:00+02:00,15.300000000000011,99540,9
2022-09-15T02:00:00+02:00,19.30000000000001,99430,9
2022-09-14T23:00:00+02:00,20.80000000000001,99320,9
2022-09-26T20:00:00+02:00,18.30000000000001,99550,9
2022-09-19T08:00:00+02:00,8.800000000000011,99990,9
2022-09-16T14:00:00+02:00,23.100000000000023,99760,9
2022-09-21T23:00:00+02:00,17.100000000000023,100150,9
2022-10-30T19:00:00+01:00,19.200000000000045,100180,10
2022-10-26T08:00:00+02:00,13.300000000000011,100020,10
2022-10-29T02:00:00+02:00,18.5,100430,10
2022-03-13T04:00:00+01:00,10.700000000000045,99170,3
2022-07-09T05:00:00+02:00,17.200000000000045,100640,7
2022-03-19T22:00:00+01:00,10.200000000000045,100810,3
2022-03-20T01:00:00+01:00,5.600000000000023,100520,3
2022-03-21T13:00:00+01:00,15,100690,3
2022-02-07T22:00:00+01:00,7.400000000000034,101630,2
2022-04-06T23:00:00+02:00,11,99820,4
2022-04-09T05:00:00+02:00,8.400000000000034,99900,4
2022-04-15T11:00:00+02:00,13.700000000000045,100630,4
2022-04-17T23:00:00+02:00,16.400000000000034,100080,4
2022-04-17T17:00:00+02:00,22.200000000000045,99930,4
2022-03-31T08:00:00+02:00,9.200000000000045,98430,3
2022-03-27T05:00:00+02:00,7.600000000000023,100510,3
2022-03-27T17:00:00+02:00,20.80000000000001,100540,3
2022-09-26T08:00:00+02:00,9.200000000000045,99750,9
2022-03-30T14:00:00+02:00,10.5,98750,3
2022-09-22T23:00:00+02:00,19,100070,9
2022-10-30T13:00:00+01:00,22.80000000000001,100240,10
2022-11-07T19:00:00+01:00,15.800000000000011,99670,11
2022-12-21T10:00:00+01:00,11,100320,12
2022-11-16T13:00:00+01:00,17.700000000000045,98860,11
2022-11-17T01:00:00+01:00,11.900000000000034,98570,11
2022-12-12T10:00:00+01:00,1.3000000000000114,99120,12
2022-12-10T01:00:00+01:00,7.800000000000011,98630,12
2022-11-26T19:00:00+01:00,8.400000000000034,100930,11
2022-01-01T04:00:00+01:00,4.300000000000011,100780,1
2022-12-10T16:00:00+01:00,2.400000000000034,99570,12
2022-11-25T13:00:00+01:00,10.600000000000023,100660,11
2022-11-27T22:00:00+01:00,9.800000000000011,100060,11
2022-11-11T19:00:00+01:00,17.700000000000045,100880,11
2022-11-25T01:00:00+01:00,8.5,100000,11
2022-12-08T01:00:00+01:00,3.5,99360,12
2022-11-03T10:00:00+01:00,16.400000000000034,99570,11
2022-12-07T07:00:00+01:00,7.2000000000000455,99790,12
2022-12-18T01:00:00+01:00,5.7000000000000455,100540,12
2022-01-03T16:00:00+01:00,14.900000000000034,100240,1
2022-03-18T04:00:00+01:00,9.300000000000011,100890,3
2022-04-05T08:00:00+02:00,-0.8999999999999773,100170,4
2022-04-09T20:00:00+02:00,12.300000000000011,100140,4
2022-04-10T05:00:00+02:00,3.1000000000000227,100220,4
2022-04-11T23:00:00+02:00,12.800000000000011,99120,4
2022-04-14T02:00:00+02:00,8.800000000000011,100250,4
2022-03-15T16:00:00+01:00,14.100000000000023,100240,3
2022-12-12T01:00:00+01:00,0.20000000000004547,99120,12
2022-04-30T23:00:00+02:00,16.5,100380,4
2022-05-08T02:00:00+02:00,16,100340,5
2022-05-10T23:00:00+02:00,19.30000000000001,100210,5
2022-05-09T23:00:00+02:00,21,100460,5
2022-04-14T17:00:00+02:00,22.100000000000023,100130,4
2022-04-29T05:00:00+02:00,14.200000000000045,100870,4
2022-12-28T19:00:00+01:00,10.400000000000034,100220,12
2022-04-27T11:00:00+02:00,18,99850,4
2022-04-13T05:00:00+02:00,12.700000000000045,99510,4
2022-03-10T04:00:00+01:00,9.700000000000045,100240,3
2022-03-31T23:00:00+02:00,8.200000000000045,98570,3
2022-04-29T20:00:00+02:00,19.600000000000023,100580,4
2022-04-15T23:00:00+02:00,17.700000000000045,100470,4
2022-07-18T23:00:00+02:00,29.80000000000001,99710,7
2022-07-23T08:00:00+02:00,19.100000000000023,100450,7
2022-07-25T05:00:00+02:00,21.900000000000034,100060,7
2022-07-26T05:00:00+02:00,19.100000000000023,100310,7
2022-06-10T14:00:00+02:00,26.100000000000023,100510,6
2022-06-14T14:00:00+02:00,34.60000000000002,99640,6
2022-06-13T17:00:00+02:00,31.400000000000034,100000,6
2022-06-15T17:00:00+02:00,36.400000000000034,99940,6
2022-06-15T20:00:00+02:00,35.30000000000001,99910,6
2022-06-20T02:00:00+02:00,21.30000000000001,99280,6
2022-07-07T02:00:00+02:00,20.5,100630,7
2022-12-12T16:00:00+01:00,4.5,98470,12
2022-11-22T13:00:00+01:00,8.700000000000045,99190,11
2022-11-27T10:00:00+01:00,8.5,100560,11
2022-12-21T16:00:00+01:00,17.30000000000001,100130,12
2022-12-22T07:00:00+01:00,7.900000000000034,100500,12
2022-09-15T20:00:00+02:00,27,99400,9
2022-09-18T17:00:00+02:00,24.900000000000034,99950,9
2022-09-20T17:00:00+02:00,26.200000000000045,100080,9
2022-04-27T08:00:00+02:00,12.900000000000034,99730,4
2022-04-21T17:00:00+02:00,12.5,98820,4
2022-04-24T08:00:00+02:00,12.100000000000023,98700,4
2022-11-05T22:00:00+01:00,8.200000000000045,100340,11
2022-11-04T04:00:00+01:00,11.300000000000011,99740,11
2022-12-24T13:00:00+01:00,16.400000000000034,100060,12
2022-12-24T19:00:00+01:00,12.400000000000034,99990,12
2022-10-01T20:00:00+02:00,20.100000000000023,100800,10
2022-09-24T11:00:00+02:00,17.400000000000034,99780,9
2022-10-06T23:00:00+02:00,15.700000000000045,100960,10
2022-11-30T01:00:00+01:00,3.6000000000000227,100240,11
2022-08-31T17:00:00+02:00,26.80000000000001,99880,8
2022-10-08T02:00:00+02:00,17.5,100300,10
2022-08-29T11:00:00+02:00,26.900000000000034,99810,8
2022-12-08T13:00:00+01:00,9.200000000000045,98750,12
2022-09-05T20:00:00+02:00,25.900000000000034,99760,9
2022-01-11T01:00:00+01:00,6.400000000000034,100740,1
2022-01-13T13:00:00+01:00,1.2000000000000455,101750,1
2022-09-06T14:00:00+02:00,30.900000000000034,99740,9
2022-01-16T04:00:00+01:00,-2.599999999999966,101150,1
2022-02-24T07:00:00+01:00,8.300000000000011,100200,2
2022-10-30T22:00:00+01:00,18.600000000000023,100170,10
2022-11-01T22:00:00+01:00,15.100000000000023,100720,11
2022-02-07T16:00:00+01:00,11.700000000000045,101330,2
2022-01-31T07:00:00+01:00,3.7000000000000455,101210,1
2022-02-02T16:00:00+01:00,9.400000000000034,101100,2
2022-02-10T04:00:00+01:00,3.7000000000000455,101030,2
2022-02-05T04:00:00+01:00,8.600000000000023,100740,2
2022-02-01T01:00:00+01:00,6.2000000000000455,101250,2
2022-02-02T10:00:00+01:00,8.200000000000045,101310,2
2022-01-25T22:00:00+01:00,2.5,101450,1
2022-11-02T16:00:00+01:00,19.900000000000034,100440,11
2022-01-28T19:00:00+01:00,2,101940,1
2022-11-11T16:00:00+01:00,20.900000000000034,100830,11
2022-12-14T13:00:00+01:00,14.300000000000011,98560,12
2022-12-14T19:00:00+01:00,12.400000000000034,98470,12
2022-02-03T19:00:00+01:00,8.900000000000034,100450,2
2022-12-19T07:00:00+01:00,12.200000000000045,100360,12
2022-01-26T04:00:00+01:00,-0.8999999999999773,101420,1
2022-02-09T01:00:00+01:00,7.400000000000034,101210,2
2022-12-15T16:00:00+01:00,12.700000000000045,97930,12
2022-11-02T19:00:00+01:00,17.30000000000001,100370,11
2022-12-16T01:00:00+01:00,10.200000000000045,98430,12
2022-08-10T14:00:00+02:00,36.400000000000034,99820,8
2022-07-19T05:00:00+02:00,23.900000000000034,99640,7
2022-08-21T14:00:00+02:00,28.400000000000034,99960,8
2022-06-14T11:00:00+02:00,29.600000000000023,99740,6
2022-06-11T08:00:00+02:00,16.700000000000045,100450,6
2022-06-15T02:00:00+02:00,24.700000000000045,99610,6
2022-06-16T17:00:00+02:00,37.400000000000034,99980,6
2022-06-20T20:00:00+02:00,26.700000000000045,99200,6
2022-11-15T04:00:00+01:00,12.400000000000034,99320,11
2022-01-28T07:00:00+01:00,-2.1999999999999886,101790,1
2022-06-21T08:00:00+02:00,20.100000000000023,99430,6
2022-06-25T17:00:00+02:00,23.400000000000034,99450,6
2022-06-27T11:00:00+02:00,15.600000000000023,100320,6
2022-07-03T11:00:00+02:00,23.80000000000001,100250,7
2022-07-06T08:00:00+02:00,19.600000000000023,100580,7
2022-08-02T23:00:00+02:00,29.100000000000023,99630,8
2022-08-02T02:00:00+02:00,25.200000000000045,100030,8
2022-08-03T11:00:00+02:00,31.200000000000045,99760,8
2022-06-22T11:00:00+02:00,23.700000000000045,99340,6
2022-05-03T02:00:00+02:00,12.600000000000023,99750,5
2022-05-13T08:00:00+02:00,16.5,100490,5
2022-07-14T08:00:00+02:00,22.5,100270,7
2022-05-04T11:00:00+02:00,14.600000000000023,100230,5
2022-05-05T11:00:00+02:00,16.200000000000045,100560,5
2022-05-02T23:00:00+02:00,14.300000000000011,99760,5
2022-05-07T17:00:00+02:00,22.700000000000045,100330,5
2022-04-22T02:00:00+02:00,11.400000000000034,98650,4
2022-04-22T17:00:00+02:00,17.900000000000034,98070,4
2022-04-23T02:00:00+02:00,12.200000000000045,97740,4
2022-04-12T11:00:00+02:00,14.800000000000011,99230,4
2022-04-24T05:00:00+02:00,10.600000000000023,98400,4
2022-04-17T02:00:00+02:00,14.5,100270,4
2022-04-04T11:00:00+02:00,5.7000000000000455,100460,4
2022-04-06T17:00:00+02:00,11.900000000000034,99560,4
2022-04-06T08:00:00+02:00,8.600000000000023,99540,4
2022-05-29T14:00:00+02:00,23.600000000000023,99190,5
2022-04-19T20:00:00+02:00,10.800000000000011,99410,4
2022-10-02T23:00:00+02:00,18,100790,10
2022-05-23T08:00:00+02:00,16.900000000000034,99350,5
2022-09-26T14:00:00+02:00,19,99690,9
2022-05-22T08:00:00+02:00,20.400000000000034,99560,5
2022-05-21T05:00:00+02:00,,100410,5
2022-12-24T10:00:00+01:00,7.7000000000000455,100130,12
2022-10-03T20:00:00+02:00,20.600000000000023,100330,10
2022-10-14T17:00:00+02:00,21.700000000000045,100270,10
2022-09-06T05:00:00+02:00,22.700000000000045,99820,9
2022-10-13T05:00:00+02:00,12.700000000000045,100500,10
2022-09-22T11:00:00+02:00,18.80000000000001,100280,9
2022-10-05T11:00:00+02:00,20.700000000000045,100530,10
2022-09-10T08:00:00+02:00,13.600000000000023,100330,9
2022-01-30T01:00:00+01:00,-0.39999999999997726,101800,1
2022-01-31T01:00:00+01:00,2,101210,1
2022-10-17T05:00:00+02:00,20.900000000000034,100050,10
2022-10-18T02:00:00+02:00,19.900000000000034,100700,10
2022-01-31T10:00:00+01:00,4.800000000000011,101280,1
2022-02-02T04:00:00+01:00,7.900000000000034,101310,2
2022-02-03T07:00:00+01:00,2.6000000000000227,100350,2
2022-02-09T22:00:00+01:00,8.100000000000023,101100,2
2022-11-28T16:00:00+01:00,11.900000000000034,100060,11
2022-03-13T19:00:00+01:00,8.600000000000023,100060,3
2022-03-24T04:00:00+01:00,7.400000000000034,100660,3
2022-02-25T04:00:00+01:00,8.200000000000045,101000,2
2022-02-25T13:00:00+01:00,8.900000000000034,101290,2
2022-03-08T22:00:00+01:00,8.100000000000023,100320,3
2022-03-09T07:00:00+01:00,4.400000000000034,100320,3
2022-02-28T13:00:00+01:00,16.30000000000001,100930,2
2022-02-15T01:00:00+01:00,7.2000000000000455,100180,2
2022-03-10T22:00:00+01:00,11.100000000000023,99800,3
2022-03-12T13:00:00+01:00,9.300000000000011,99730,3
2022-01-10T16:00:00+01:00,8,100230,1
2022-08-12T14:00:00+02:00,37.200000000000045,99470,8
2022-01-31T19:00:00+01:00,8.200000000000045,100980,1
2022-01-18T04:00:00+01:00,-0.19999999999998863,101450,1
2022-01-16T16:00:00+01:00,7.900000000000034,101370,1
2022-08-15T23:00:00+02:00,25.400000000000034,99200,8
2022-01-20T04:00:00+01:00,5,101370,1
2022-01-20T01:00:00+01:00,6,101380,1
2022-02-07T01:00:00+01:00,8.600000000000023,101220,2
2022-08-19T08:00:00+02:00,17.400000000000034,100410,8
2022-01-21T10:00:00+01:00,1.7000000000000455,101360,1
2022-08-20T02:00:00+02:00,20.100000000000023,100340,8
2022-02-10T07:00:00+01:00,3,101020,2
2022-08-23T05:00:00+02:00,20.700000000000045,99980,8
2022-01-24T04:00:00+01:00,3.900000000000034,100930,1
2022-11-09T07:00:00+01:00,12.300000000000011,99610,11
2022-02-12T22:00:00+01:00,8.700000000000045,100510,2
2022-12-01T19:00:00+01:00,2.900000000000034,102140,12
2022-02-14T16:00:00+01:00,9.400000000000034,99670,2
2022-01-13T10:00:00+01:00,-0.6999999999999886,101810,1
2022-01-27T13:00:00+01:00,6.7000000000000455,101420,1
2022-01-14T07:00:00+01:00,-3,101610,1
2022-01-26T19:00:00+01:00,5,101320,1
2022-01-25T01:00:00+01:00,2.1000000000000227,101330,1
2022-02-15T19:00:00+01:00,9.100000000000023,100700,2
2022-01-27T10:00:00+01:00,-2.3999999999999773,101470,1
2022-11-30T07:00:00+01:00,4.800000000000011,100150,11
2022-04-10T08:00:00+02:00,3.3000000000000114,100140,4
2022-04-15T17:00:00+02:00,21.80000000000001,100400,4
2022-04-17T08:00:00+02:00,10.700000000000045,100230,4
2022-04-17T20:00:00+02:00,20.5,99920,4
2022-03-15T07:00:00+01:00,12.800000000000011,100310,3
2022-03-14T07:00:00+01:00,4.400000000000034,100210,3
2022-08-12T02:00:00+02:00,25.30000000000001,99560,8
2022-03-25T16:00:00+01:00,18.600000000000023,100270,3
2022-03-15T13:00:00+01:00,14.5,100280,3
2022-02-16T16:00:00+01:00,13.400000000000034,100440,2
2022-01-01T10:00:00+01:00,5.300000000000011,100940,1
2022-02-17T04:00:00+01:00,11.600000000000023,100750,2
2022-02-19T22:00:00+01:00,6.900000000000034,101010,2
2022-01-30T10:00:00+01:00,-0.19999999999998863,101560,1
2022-02-20T13:00:00+01:00,11,101170,2
2022-02-23T19:00:00+01:00,13.400000000000034,100390,2
2022-04-01T08:00:00+02:00,2.6000000000000227,99400,4
2022-02-26T04:00:00+01:00,0.4000000000000341,101120,2
2022-04-03T11:00:00+02:00,5.7000000000000455,100300,4
2022-03-30T02:00:00+02:00,10.400000000000034,99000,3
2022-04-21T02:00:00+02:00,9.600000000000023,99230,4
2022-03-26T22:00:00+01:00,11.900000000000034,100480,3
2022-03-06T07:00:00+01:00,6.100000000000023,99950,3
2022-03-11T13:00:00+01:00,13.800000000000011,99440,3
2022-01-25T10:00:00+01:00,0,101560,1
2022-05-25T08:00:00+02:00,12,100240,5
2022-12-30T19:00:00+01:00,12.900000000000034,100110,12
2022-12-29T01:00:00+01:00,9.200000000000045,100170,12
2022-02-11T16:00:00+01:00,11.5,101070,2
2022-12-31T16:00:00+01:00,14.800000000000011,100320,12
2022-06-14T08:00:00+02:00,23.100000000000023,99810,6
2022-06-16T05:00:00+02:00,22,100020,6
2022-02-19T19:00:00+01:00,8.400000000000034,100850,2
2022-04-01T17:00:00+02:00,7,99380,4
2022-03-20T22:00:00+01:00,12.100000000000023,100720,3
2022-06-28T05:00:00+02:00,16.30000000000001,100370,6
2022-06-30T08:00:00+02:00,15.600000000000023,99670,6
2022-05-05T02:00:00+02:00,14.300000000000011,100370,5
2022-05-10T11:00:00+02:00,22,100450,5
2022-06-02T23:00:00+02:00,20.900000000000034,99540,6
2022-12-28T01:00:00+01:00,6.5,100920,12
2022-06-08T14:00:00+02:00,19.200000000000045,99840,6
2022-06-09T23:00:00+02:00,19.400000000000034,100600,6
2022-05-15T14:00:00+02:00,26.700000000000045,99610,5
2022-05-30T08:00:00+02:00,13.200000000000045,99130,5
2022-05-20T02:00:00+02:00,19.200000000000045,100180,5
2022-04-23T08:00:00+02:00,11.100000000000023,97460,4
2022-05-21T14:00:00+02:00,30.200000000000045,100020,5
2022-05-22T11:00:00+02:00,25.700000000000045,99450,5
2022-05-24T17:00:00+02:00,14.300000000000011,99640,5
2022-08-09T20:00:00+02:00,34.700000000000045,99850,8
2022-05-26T02:00:00+02:00,13.600000000000023,100880,5
2022-08-13T05:00:00+02:00,22.100000000000023,99570,8
2022-08-16T08:00:00+02:00,19.5,98940,8
2022-08-16T14:00:00+02:00,32.10000000000002,98850,8
2022-08-17T17:00:00+02:00,26,99380,8
2022-12-25T16:00:00+01:00,15,99980,12
2022-11-20T01:00:00+01:00,6.400000000000034,100170,11
2022-05-11T17:00:00+02:00,28.900000000000034,99820,5
2022-07-29T14:00:00+02:00,24.600000000000023,100030,7
